store_ID,day_of_week,nb_customers_on_day,open,promotion,state_holiday,school_holiday,month,day,sales
402,1.0,423,1,0,0,0,2.0,24.0,3436.13
999,3.0,735,1,1,0,0,4.0,16.0,9813.54
914,3.0,1506,1,1,0,0,5.0,2.0,12707.92
260,1.0,897,1,0,0,1,10.0,28.0,6332.71
438,5.0,393,1,0,0,0,6.0,1.0,3586.05
405,4.0,534,1,1,0,0,1.0,30.0,5591.0
586,5.0,2744,1,0,0,0,6.0,29.0,16579.51
544,2.0,2314,1,1,0,0,7.0,3.0,19090.05
1069,2.0,971,1,0,0,0,3.0,11.0,6743.23
872,2.0,818,1,1,0,0,5.0,21.0,8057.81
979,6.0,0,0,0,0,0,3.0,9.0,0.0
600,2.0,539,1,1,0,0,9.0,25.0,6113.83
825,2.0,526,1,1,0,0,10.0,23.0,4733.01
727,0.0,595,1,1,0,0,7.0,1.0,6821.33
210,5.0,281,1,0,0,0,8.0,10.0,2447.45
372,2.0,633,1,0,0,0,3.0,13.0,6434.58
560,6.0,0,0,0,0,0,4.0,21.0,0.0
349,2.0,710,1,1,0,1,7.0,17.0,7860.6
1048,1.0,491,1,1,0,0,6.0,18.0,6784.02
758,0.0,845,1,1,0,0,4.0,13.0,7885.17
217,6.0,0,0,0,0,0,1.0,25.0,0.0
1112,4.0,0,0,0,1,1,11.0,1.0,0.0
870,0.0,982,1,1,0,0,11.0,10.0,8479.88
130,2.0,512,1,0,0,0,8.0,21.0,4175.01
397,5.0,625,1,0,0,0,3.0,8.0,4574.6
746,2.0,443,1,0,0,0,7.0,23.0,4694.55
794,3.0,515,1,1,0,0,3.0,5.0,3229.8
897,6.0,0,0,0,0,0,1.0,27.0,0.0
742,4.0,905,1,1,0,0,11.0,8.0,8699.37
827,2.0,1783,1,1,0,0,4.0,29.0,13685.37
1058,5.0,472,1,0,0,0,9.0,13.0,4898.81
229,3.0,613,1,0,0,0,3.0,13.0,6401.33
436,6.0,0,0,0,0,0,4.0,21.0,0.0
1049,4.0,656,1,1,0,0,10.0,25.0,4229.62
1083,3.0,347,1,1,0,0,1.0,29.0,5104.29
646,0.0,872,1,1,0,0,7.0,1.0,8030.82
1064,5.0,879,1,0,0,0,3.0,29.0,6910.4
32,3.0,617,1,1,0,0,7.0,30.0,6545.97
844,5.0,263,1,0,0,0,1.0,10.0,2103.17
49,6.0,0,0,0,0,0,11.0,3.0,0.0
1042,6.0,0,0,0,0,0,2.0,3.0,0.0
235,4.0,588,1,1,0,0,4.0,4.0,6808.95
133,5.0,388,1,0,0,0,1.0,3.0,3514.55
190,5.0,512,1,0,0,0,1.0,17.0,5124.0
475,6.0,0,0,0,0,0,5.0,31.0,0.0
103,2.0,399,1,1,0,1,7.0,16.0,4320.8
439,4.0,820,1,0,0,0,9.0,12.0,6638.55
798,2.0,989,1,1,0,0,6.0,17.0,8400.02
877,5.0,821,1,0,0,0,2.0,28.0,7383.27
297,4.0,760,1,1,0,0,9.0,27.0,7354.64
28,2.0,668,1,1,0,0,2.0,19.0,6758.37
843,1.0,763,1,0,0,0,1.0,20.0,5903.4
217,6.0,0,0,0,0,0,1.0,11.0,0.0
122,6.0,0,0,0,0,0,2.0,17.0,0.0
116,6.0,0,0,0,0,0,4.0,12.0,0.0
479,0.0,1212,1,0,0,0,9.0,16.0,9215.0
880,3.0,991,1,1,0,0,5.0,2.0,9459.63
549,2.0,511,1,0,0,0,10.0,30.0,4359.7
924,3.0,416,1,1,0,1,7.0,17.0,4236.63
980,0.0,764,1,1,0,0,6.0,16.0,10016.9
550,5.0,578,1,0,0,0,6.0,15.0,5653.51
306,2.0,551,1,1,0,0,4.0,29.0,6016.4
656,6.0,0,0,0,0,0,4.0,7.0,0.0
733,2.0,3345,1,0,0,0,9.0,24.0,13500.06
924,1.0,443,1,0,0,0,1.0,15.0,4069.9
1,4.0,537,1,0,0,0,5.0,29.0,4979.6
783,5.0,532,1,0,0,0,4.0,18.0,5111.84
631,5.0,592,1,0,0,0,9.0,6.0,5239.41
892,6.0,0,0,0,0,0,1.0,12.0,0.0
843,2.0,1020,1,0,0,0,5.0,22.0,7873.92
230,3.0,1350,1,1,0,1,3.0,28.0,12483.51
772,6.0,0,0,0,0,0,12.0,8.0,0.0
559,4.0,737,1,0,0,0,5.0,16.0,6155.09
407,3.0,265,1,0,0,0,5.0,15.0,2967.29
821,4.0,748,1,0,0,0,6.0,14.0,6574.2
40,0.0,788,1,1,0,1,3.0,25.0,8568.82
783,0.0,813,1,1,0,1,8.0,4.0,8893.85
587,3.0,582,1,0,0,0,4.0,10.0,6982.77
30,6.0,0,0,0,0,0,12.0,29.0,0.0
523,0.0,1605,1,0,0,0,6.0,23.0,13150.45
699,4.0,978,1,0,0,0,1.0,17.0,8064.73
234,2.0,992,1,1,0,1,10.0,23.0,9527.57
178,0.0,1562,1,1,0,0,12.0,15.0,15462.72
61,6.0,0,0,0,0,0,1.0,27.0,0.0
300,6.0,0,0,0,0,0,11.0,10.0,0.0
422,0.0,476,1,0,0,0,9.0,30.0,4600.93
223,0.0,747,1,0,0,0,7.0,6.0,6834.67
625,5.0,480,1,0,0,0,11.0,9.0,4670.08
535,2.0,1273,1,1,0,0,12.0,18.0,13632.74
287,4.0,720,1,0,0,0,1.0,18.0,6556.94
16,0.0,940,1,1,0,0,4.0,22.0,9370.23
388,4.0,1059,1,0,0,0,5.0,24.0,8604.14
552,2.0,585,1,0,0,0,2.0,12.0,5267.3
1023,0.0,479,1,0,0,0,3.0,11.0,4232.27
542,1.0,560,1,1,0,0,10.0,22.0,5806.33
429,5.0,443,1,0,0,0,3.0,16.0,5056.28
353,6.0,1712,1,0,0,0,12.0,1.0,10216.44
819,4.0,528,1,0,0,0,9.0,12.0,4799.02
958,6.0,0,0,0,0,0,6.0,7.0,0.0
1007,1.0,871,1,1,0,1,3.0,26.0,7932.45
1015,0.0,657,1,1,0,1,8.0,12.0,8695.62
593,1.0,1034,1,0,0,0,3.0,11.0,7351.04
3,5.0,723,1,0,0,0,11.0,29.0,8142.04
403,3.0,758,1,1,0,0,1.0,9.0,7950.98
323,4.0,571,1,0,0,0,7.0,11.0,5188.54
586,6.0,0,0,0,0,0,4.0,6.0,0.0
666,1.0,853,1,1,0,0,9.0,10.0,9370.77
384,1.0,945,1,0,0,1,8.0,6.0,7832.45
450,2.0,1004,1,1,0,0,1.0,9.0,8438.87
799,3.0,1200,1,1,0,1,4.0,17.0,11917.3
561,0.0,780,1,1,0,0,9.0,29.0,7646.82
1008,0.0,681,1,0,0,1,3.0,9.0,4659.86
171,5.0,566,1,0,0,0,12.0,28.0,6073.4
545,2.0,1110,1,1,0,0,2.0,20.0,11986.56
505,5.0,430,1,0,0,0,10.0,5.0,3483.87
135,6.0,0,0,0,0,1,7.0,28.0,0.0
605,4.0,524,1,1,0,0,4.0,12.0,7284.0
507,4.0,617,1,0,0,0,2.0,27.0,6354.61
848,1.0,763,1,1,0,0,4.0,28.0,8273.88
166,4.0,739,1,1,0,0,4.0,17.0,5425.69
545,2.0,862,1,0,0,1,10.0,15.0,7499.12
77,6.0,0,0,0,0,0,1.0,19.0,0.0
583,5.0,290,1,0,0,0,3.0,28.0,2599.98
547,4.0,379,1,0,0,0,9.0,20.0,4464.88
546,1.0,1485,1,0,0,0,2.0,25.0,11508.94
842,5.0,1088,1,0,0,0,7.0,20.0,16902.12
1087,0.0,793,1,1,0,0,6.0,15.0,9321.51
876,3.0,1159,1,1,0,1,2.0,5.0,10674.47
839,2.0,762,1,1,0,0,8.0,28.0,7521.97
277,0.0,460,1,0,0,0,4.0,7.0,5226.33
796,5.0,442,1,0,0,0,2.0,2.0,4448.47
954,0.0,755,1,0,0,0,2.0,9.0,5838.26
505,3.0,0,0,1,1,1,5.0,30.0,0.0
5,2.0,717,1,1,0,0,3.0,27.0,6267.77
752,6.0,0,0,0,0,0,3.0,2.0,0.0
354,1.0,773,1,1,0,0,12.0,3.0,9106.92
777,0.0,425,1,1,0,0,3.0,17.0,5322.14
608,3.0,1035,1,0,0,0,12.0,12.0,7964.23
153,0.0,537,1,0,0,1,8.0,19.0,4976.3
284,4.0,517,1,1,0,1,6.0,5.0,6156.59
595,1.0,1740,1,1,0,0,10.0,7.0,15460.77
600,2.0,790,1,1,0,0,12.0,18.0,9698.93
965,3.0,867,1,1,0,1,7.0,30.0,7716.27
543,1.0,180,1,0,0,0,9.0,9.0,1754.69
1102,2.0,747,1,1,0,0,2.0,4.0,7628.46
738,1.0,641,1,0,0,0,6.0,23.0,6984.78
442,2.0,315,1,0,0,0,2.0,25.0,2564.91
966,4.0,605,1,1,0,0,11.0,22.0,5131.3
1090,3.0,728,1,0,0,0,9.0,5.0,5960.78
432,5.0,996,1,0,0,0,2.0,9.0,7470.45
779,6.0,0,0,0,0,0,12.0,1.0,0.0
639,5.0,275,1,0,0,0,7.0,19.0,2589.34
48,0.0,0,0,0,2,0,4.0,6.0,0.0
961,6.0,0,0,0,0,0,4.0,13.0,0.0
660,0.0,719,1,1,0,0,2.0,2.0,8461.57
984,6.0,0,0,0,0,0,3.0,30.0,0.0
153,0.0,566,1,0,0,0,11.0,11.0,5254.36
992,3.0,664,1,0,0,0,3.0,13.0,5229.75
958,0.0,582,1,0,0,0,8.0,25.0,4192.22
546,0.0,1697,1,0,0,0,3.0,23.0,13486.92
457,4.0,566,1,0,0,0,5.0,15.0,5350.7
820,6.0,0,0,0,0,0,9.0,22.0,0.0
870,3.0,897,1,1,0,0,4.0,16.0,7126.45
671,5.0,505,1,0,0,0,7.0,4.0,5358.99
40,6.0,0,0,0,0,0,12.0,7.0,0.0
862,2.0,1108,1,0,0,0,10.0,30.0,8357.66
1089,3.0,919,1,1,0,0,1.0,24.0,8718.12
535,5.0,573,1,0,0,0,1.0,19.0,5236.56
417,5.0,814,1,0,0,0,12.0,21.0,8665.14
112,2.0,726,1,1,0,0,1.0,9.0,5741.29
1072,0.0,823,1,1,0,0,4.0,29.0,9352.94
732,3.0,501,1,0,0,0,4.0,23.0,4287.57
430,1.0,726,1,0,0,1,6.0,10.0,6378.85
812,6.0,0,0,0,0,0,2.0,3.0,0.0
305,2.0,532,1,1,0,0,3.0,18.0,5720.2
1070,0.0,732,1,0,0,0,6.0,23.0,5524.44
983,5.0,0,0,0,1,0,11.0,1.0,0.0
385,2.0,644,1,1,0,0,1.0,28.0,6924.38
975,3.0,794,1,1,0,0,1.0,9.0,8219.32
308,5.0,1019,1,0,0,0,1.0,12.0,7790.9
153,4.0,699,1,0,0,0,10.0,4.0,6878.37
897,3.0,324,1,1,0,1,7.0,18.0,3621.68
776,2.0,443,1,0,0,0,3.0,11.0,3416.07
738,0.0,198,1,1,0,0,2.0,4.0,1800.44
506,0.0,859,1,0,0,0,2.0,10.0,6861.42
332,3.0,503,1,0,0,0,3.0,26.0,3754.94
808,4.0,622,1,0,0,0,5.0,24.0,6115.2
940,1.0,682,1,1,0,0,5.0,28.0,7114.44
722,3.0,1342,1,0,0,1,10.0,17.0,8066.11
881,1.0,711,1,0,0,1,4.0,2.0,5561.42
993,3.0,745,1,1,0,0,9.0,4.0,7331.41
78,2.0,585,1,1,0,0,1.0,8.0,5981.2
699,4.0,1069,1,0,0,0,5.0,15.0,8989.37
1089,0.0,1225,1,1,0,1,10.0,6.0,13514.51
1088,3.0,485,1,0,0,0,5.0,28.0,4742.49
204,1.0,502,1,0,0,0,6.0,23.0,4735.21
652,0.0,979,1,1,0,0,11.0,24.0,10269.96
721,4.0,753,1,0,0,0,1.0,23.0,6891.98
192,6.0,0,0,0,0,0,2.0,1.0,0.0
925,0.0,925,1,0,0,0,5.0,6.0,5983.59
1104,6.0,0,0,0,0,0,5.0,24.0,0.0
786,5.0,198,1,0,0,0,3.0,28.0,1303.99
520,5.0,281,1,0,0,0,5.0,17.0,2573.25
118,3.0,562,1,0,0,0,12.0,12.0,5831.69
880,4.0,592,1,0,0,1,9.0,12.0,5148.04
744,0.0,891,1,1,0,1,3.0,30.0,11338.11
848,0.0,1010,1,1,0,0,3.0,3.0,9473.95
458,4.0,769,1,1,0,1,8.0,1.0,8205.91
349,5.0,733,1,0,0,0,4.0,26.0,7295.49
719,2.0,386,1,1,0,0,6.0,19.0,4733.75
283,1.0,630,1,0,0,0,3.0,11.0,5892.67
801,1.0,632,1,1,0,0,6.0,30.0,6791.39
575,2.0,584,1,1,0,0,10.0,9.0,6320.93
376,0.0,1188,1,1,0,0,6.0,29.0,11733.22
1004,6.0,0,0,0,0,0,2.0,15.0,0.0
1023,6.0,0,0,0,0,0,11.0,24.0,0.0
541,3.0,721,1,0,0,0,4.0,10.0,5519.35
417,5.0,679,1,0,0,0,8.0,3.0,6435.55
206,2.0,724,1,0,0,0,1.0,21.0,5450.28
281,6.0,0,0,0,0,0,3.0,16.0,0.0
861,5.0,497,1,0,0,0,5.0,3.0,3790.63
647,4.0,0,0,1,1,0,5.0,1.0,0.0
163,3.0,824,1,0,0,0,3.0,26.0,6592.09
740,2.0,469,1,1,0,1,10.0,23.0,6254.28
1068,6.0,0,0,0,0,0,3.0,23.0,0.0
1054,3.0,607,1,0,0,0,6.0,11.0,5321.44
933,3.0,906,1,1,0,0,3.0,5.0,7660.45
485,5.0,683,1,0,0,0,3.0,30.0,6083.44
513,5.0,2274,1,0,0,0,3.0,1.0,18781.7
606,3.0,695,1,1,0,0,8.0,15.0,6600.12
478,6.0,0,0,0,0,0,3.0,2.0,0.0
72,5.0,249,1,0,0,0,6.0,27.0,2270.78
608,5.0,468,1,0,0,0,6.0,15.0,4710.1
499,0.0,852,1,1,0,0,2.0,3.0,8032.88
244,4.0,506,1,0,0,0,8.0,29.0,5174.8
262,1.0,2737,1,0,0,0,2.0,24.0,15777.21
631,5.0,529,1,0,0,0,10.0,18.0,4226.53
975,6.0,0,0,0,0,0,8.0,18.0,0.0
866,5.0,543,1,0,0,0,7.0,5.0,5630.41
668,0.0,1548,1,1,0,0,3.0,4.0,13023.77
169,1.0,673,1,0,0,0,6.0,25.0,6154.0
796,2.0,598,1,0,0,0,7.0,10.0,5844.38
547,4.0,404,1,0,0,0,1.0,23.0,5137.31
861,4.0,597,1,1,0,0,2.0,6.0,4561.77
13,5.0,309,1,0,0,0,8.0,24.0,2974.67
121,4.0,561,1,0,0,0,6.0,27.0,5660.13
826,4.0,835,1,0,0,0,12.0,13.0,8407.91
1057,5.0,717,1,0,0,0,3.0,14.0,6716.23
1026,1.0,1236,1,0,0,1,5.0,26.0,9012.34
780,1.0,995,1,1,0,1,10.0,21.0,8959.69
161,1.0,877,1,1,0,0,4.0,29.0,7999.36
115,2.0,462,1,1,0,0,4.0,24.0,5445.84
293,0.0,1107,1,1,0,0,11.0,3.0,9748.92
43,0.0,793,1,1,0,0,3.0,17.0,8785.9
756,0.0,2600,1,1,0,0,3.0,16.0,20852.85
1019,5.0,705,1,0,0,0,2.0,7.0,7659.17
1072,0.0,688,1,0,0,0,10.0,27.0,6392.03
403,4.0,793,1,0,0,0,1.0,31.0,7164.34
38,4.0,457,1,0,0,0,6.0,28.0,4541.32
396,3.0,1489,1,1,0,1,7.0,31.0,14447.85
733,4.0,3817,1,0,0,0,4.0,11.0,15613.39
1044,0.0,739,1,0,0,0,6.0,22.0,5264.43
98,5.0,424,1,0,0,0,8.0,3.0,4294.43
313,0.0,886,1,1,0,0,11.0,24.0,10158.83
569,0.0,743,1,0,0,0,5.0,12.0,5501.79
82,3.0,873,1,0,0,1,8.0,14.0,7088.83
779,1.0,1012,1,1,0,0,11.0,4.0,9604.91
478,2.0,687,1,1,0,1,6.0,19.0,6641.46
230,4.0,942,1,1,0,0,10.0,25.0,7483.82
709,0.0,1748,1,1,0,0,5.0,4.0,14875.81
552,5.0,411,1,0,0,0,4.0,12.0,3976.37
604,2.0,514,1,0,0,1,6.0,11.0,5840.01
905,6.0,0,0,0,0,0,3.0,22.0,0.0
265,0.0,433,1,0,0,1,8.0,5.0,3716.33
389,1.0,1155,1,0,0,1,8.0,12.0,8640.57
750,1.0,0,0,1,1,0,1.0,6.0,0.0
745,0.0,1149,1,1,0,0,8.0,26.0,12091.89
109,5.0,622,1,0,0,0,2.0,9.0,5033.43
934,4.0,729,1,1,0,0,2.0,21.0,7390.04
421,1.0,951,1,1,0,1,4.0,14.0,8925.71
85,5.0,742,1,0,0,0,10.0,25.0,5886.38
293,3.0,850,1,1,0,0,5.0,30.0,8185.87
430,5.0,882,1,0,0,0,11.0,2.0,8365.2
828,3.0,584,1,1,0,0,6.0,20.0,5121.96
977,0.0,523,1,0,0,1,9.0,2.0,4509.56
452,4.0,432,1,0,0,0,3.0,27.0,4430.52
710,0.0,525,1,1,0,1,2.0,16.0,7503.33
783,1.0,569,1,0,0,0,11.0,12.0,5131.0
1019,0.0,920,1,1,0,0,4.0,27.0,11515.77
122,5.0,1054,1,0,0,0,5.0,16.0,8258.61
974,6.0,0,0,0,0,0,7.0,19.0,0.0
990,5.0,504,1,0,0,0,4.0,11.0,4843.0
353,5.0,1399,1,0,0,0,7.0,18.0,5847.37
714,4.0,327,1,1,0,1,8.0,16.0,4647.67
405,5.0,357,1,0,0,0,9.0,14.0,3122.86
289,5.0,634,1,0,0,0,5.0,10.0,6715.13
577,6.0,0,0,0,0,0,5.0,3.0,0.0
300,5.0,955,1,0,0,0,6.0,1.0,8099.52
709,0.0,1547,1,1,0,1,7.0,27.0,13339.11
1075,5.0,1152,1,0,0,0,9.0,27.0,12241.63
533,1.0,795,1,0,0,0,7.0,22.0,7266.07
1029,6.0,0,0,0,0,0,2.0,10.0,0.0
1113,3.0,865,1,1,0,0,9.0,4.0,7946.92
733,4.0,3504,1,1,0,0,1.0,10.0,15983.81
99,6.0,0,0,0,0,0,3.0,10.0,0.0
770,1.0,657,1,1,0,1,7.0,28.0,6835.57
980,5.0,444,1,0,0,0,1.0,19.0,5259.49
974,4.0,1359,1,0,0,1,1.0,2.0,9767.92
155,5.0,733,1,0,0,0,7.0,27.0,6583.97
7,6.0,0,0,0,0,0,11.0,17.0,0.0
527,1.0,1134,1,1,0,0,7.0,16.0,13052.78
988,2.0,752,1,1,0,0,2.0,6.0,5924.28
876,2.0,786,1,0,0,1,7.0,23.0,6236.77
155,1.0,665,1,1,0,1,8.0,13.0,7553.07
753,3.0,791,1,1,0,0,11.0,6.0,8737.46
357,5.0,785,1,0,0,0,10.0,26.0,5762.95
147,5.0,906,1,0,0,0,3.0,7.0,7779.05
786,6.0,0,0,0,0,0,8.0,11.0,0.0
359,6.0,0,0,0,0,0,1.0,26.0,0.0
117,4.0,0,0,1,1,0,10.0,3.0,0.0
563,2.0,504,1,0,0,1,12.0,24.0,3988.97
589,4.0,521,1,0,0,0,12.0,13.0,4696.06
1108,4.0,481,1,0,0,1,7.0,26.0,4474.37
1004,1.0,520,1,1,0,0,12.0,3.0,6736.53
25,2.0,2038,1,1,0,0,2.0,6.0,15563.46
649,1.0,463,1,1,0,0,3.0,17.0,4894.19
1015,1.0,407,1,0,0,0,6.0,11.0,4321.53
487,2.0,544,1,0,0,0,2.0,12.0,5085.0
259,5.0,1624,1,0,0,0,5.0,25.0,8182.72
229,6.0,0,0,0,0,0,1.0,26.0,0.0
440,6.0,0,0,0,0,0,4.0,26.0,0.0
692,2.0,894,1,1,0,0,11.0,26.0,8021.6
715,6.0,0,0,0,0,0,3.0,24.0,0.0
640,1.0,681,1,0,0,0,8.0,26.0,7256.06
934,5.0,481,1,0,0,0,4.0,5.0,4586.85
837,0.0,405,1,0,0,1,7.0,8.0,2814.89
441,3.0,668,1,1,0,0,1.0,9.0,6225.1
244,3.0,496,1,1,0,0,9.0,18.0,4978.45
818,4.0,640,1,1,0,0,12.0,6.0,5713.81
943,3.0,0,0,0,1,0,10.0,3.0,0.0
957,2.0,709,1,0,0,0,4.0,17.0,5566.19
431,5.0,910,1,0,0,0,2.0,9.0,8670.88
416,0.0,1232,1,0,0,0,1.0,13.0,8644.66
687,3.0,664,1,0,0,1,8.0,14.0,6481.59
891,6.0,0,0,0,0,0,6.0,8.0,0.0
591,2.0,458,1,0,0,0,6.0,12.0,4543.17
464,4.0,1280,1,1,0,0,1.0,30.0,11339.63
222,2.0,519,1,0,0,0,8.0,7.0,4620.45
186,2.0,281,1,0,0,0,2.0,25.0,2529.91
1084,6.0,0,0,0,0,0,6.0,28.0,0.0
163,5.0,920,1,0,0,0,1.0,19.0,8018.92
412,6.0,0,0,0,0,0,8.0,25.0,0.0
410,4.0,796,1,1,0,1,7.0,3.0,7703.08
233,1.0,919,1,0,0,0,7.0,8.0,7566.27
433,0.0,813,1,1,0,1,1.0,5.0,9138.55
1057,6.0,0,0,0,0,0,3.0,15.0,0.0
274,2.0,850,1,0,0,0,10.0,30.0,6915.65
821,0.0,1108,1,1,0,0,5.0,5.0,11067.6
275,3.0,704,1,1,0,0,1.0,8.0,7373.09
721,5.0,1134,1,0,0,0,4.0,4.0,9710.36
905,5.0,1341,1,0,0,0,4.0,27.0,9260.39
902,6.0,0,0,0,0,0,1.0,20.0,0.0
82,2.0,878,1,1,0,0,2.0,4.0,9919.83
27,1.0,1163,1,1,0,0,5.0,5.0,10794.13
512,0.0,1284,1,0,0,0,12.0,9.0,7661.16
1045,2.0,1228,1,0,0,0,7.0,8.0,9073.74
1065,5.0,312,1,0,0,0,6.0,28.0,2774.87
255,1.0,496,1,0,0,0,6.0,24.0,4354.25
469,4.0,1604,1,0,0,0,2.0,27.0,12278.3
1008,6.0,0,0,0,0,0,5.0,4.0,0.0
1073,4.0,1005,1,0,0,0,6.0,26.0,8324.16
374,1.0,776,1,0,0,0,1.0,29.0,5921.55
1054,3.0,593,1,1,0,0,1.0,23.0,5972.6
445,4.0,1480,1,0,0,0,3.0,28.0,10265.6
460,3.0,341,1,0,0,1,8.0,28.0,3263.72
253,2.0,802,1,1,0,0,3.0,4.0,7629.23
1082,5.0,857,1,0,0,0,1.0,26.0,6072.39
102,5.0,720,1,0,0,0,7.0,27.0,6034.01
1036,2.0,416,1,1,0,0,2.0,18.0,4728.43
182,4.0,472,1,0,0,0,5.0,29.0,5189.1
127,5.0,668,1,0,0,0,6.0,6.0,5723.71
834,5.0,398,1,0,0,0,10.0,19.0,3395.64
78,2.0,473,1,1,0,1,7.0,29.0,4355.4
162,1.0,459,1,0,0,1,8.0,12.0,5552.94
290,3.0,620,1,1,0,0,5.0,16.0,6171.29
833,1.0,539,1,1,0,0,4.0,9.0,6441.53
104,5.0,1306,1,0,0,0,7.0,6.0,9717.26
693,1.0,677,1,1,0,1,8.0,13.0,8238.4
943,3.0,557,1,0,0,0,9.0,25.0,5900.42
382,1.0,655,1,1,0,0,9.0,24.0,7973.24
376,6.0,0,0,0,0,0,5.0,25.0,0.0
415,6.0,0,0,0,0,0,4.0,5.0,0.0
5,2.0,576,1,0,0,0,11.0,13.0,4585.27
695,4.0,643,1,1,0,0,12.0,5.0,7866.82
242,1.0,286,1,0,0,1,7.0,23.0,2760.31
1110,5.0,389,1,0,0,0,1.0,12.0,3355.69
467,4.0,1449,1,1,0,1,7.0,3.0,11922.11
1080,6.0,0,0,0,0,0,6.0,9.0,0.0
656,4.0,373,1,1,0,0,7.0,3.0,3399.72
87,3.0,973,1,1,0,0,5.0,2.0,10130.81
1044,0.0,1097,1,1,0,1,6.0,1.0,10387.5
561,3.0,0,0,0,1,1,1.0,1.0,0.0
1002,0.0,870,1,1,0,0,2.0,17.0,8965.87
1075,0.0,1005,1,0,0,0,6.0,22.0,10017.03
263,5.0,453,1,0,0,0,6.0,27.0,4792.79
146,6.0,0,0,0,0,0,12.0,29.0,0.0
801,4.0,496,1,1,0,0,2.0,6.0,4999.07
735,6.0,0,0,0,0,0,11.0,17.0,0.0
834,5.0,530,1,0,0,0,12.0,21.0,5004.12
690,1.0,693,1,0,0,1,7.0,21.0,4785.18
223,0.0,972,1,1,0,0,4.0,8.0,10194.18
27,2.0,1119,1,1,0,0,9.0,17.0,10132.46
516,6.0,0,0,0,0,0,3.0,10.0,0.0
767,3.0,630,1,1,0,0,9.0,18.0,6188.78
747,6.0,0,0,0,0,0,5.0,31.0,0.0
15,0.0,781,1,1,0,1,3.0,25.0,8580.64
709,0.0,1713,1,1,0,0,4.0,13.0,14048.31
1098,4.0,784,1,1,0,0,4.0,4.0,6576.86
280,4.0,0,0,1,2,1,4.0,18.0,0.0
847,2.0,906,1,0,0,0,2.0,11.0,6080.71
579,2.0,671,1,0,0,0,4.0,22.0,5163.11
613,2.0,858,1,0,0,0,6.0,11.0,5618.25
273,4.0,627,1,0,0,1,1.0,3.0,5347.9
111,0.0,632,1,1,0,1,10.0,21.0,6278.14
336,6.0,0,0,0,0,0,8.0,25.0,0.0
317,0.0,720,1,1,0,0,3.0,31.0,8317.27
866,0.0,560,1,1,0,0,1.0,12.0,7860.29
699,4.0,1066,1,1,0,0,2.0,7.0,8955.0
26,1.0,576,1,1,0,1,7.0,29.0,6951.29
133,2.0,640,1,0,0,0,3.0,11.0,5097.94
44,2.0,713,1,1,0,1,7.0,16.0,6620.62
203,5.0,849,1,0,0,0,3.0,23.0,6418.1
516,6.0,0,0,0,0,0,1.0,25.0,0.0
298,4.0,705,1,1,0,0,4.0,4.0,7724.25
1034,4.0,648,1,0,0,0,9.0,26.0,5322.6
308,4.0,847,1,0,0,0,4.0,19.0,7055.21
426,3.0,531,1,0,0,1,8.0,14.0,4208.56
840,6.0,0,0,0,0,0,1.0,25.0,0.0
382,3.0,673,1,1,0,0,9.0,26.0,8032.67
253,3.0,641,1,1,0,0,1.0,15.0,6143.26
566,0.0,559,1,0,0,0,4.0,7.0,4771.16
227,6.0,0,0,0,0,0,4.0,28.0,0.0
167,5.0,1149,1,0,0,0,4.0,4.0,10145.75
466,2.0,632,1,0,0,1,8.0,13.0,5340.29
439,5.0,749,1,0,0,0,2.0,7.0,6263.78
377,1.0,940,1,0,0,1,10.0,14.0,7230.39
306,2.0,379,1,0,0,0,1.0,21.0,3428.71
1031,6.0,0,0,0,0,0,7.0,19.0,0.0
146,1.0,862,1,1,0,0,6.0,17.0,8922.92
200,1.0,1064,1,0,0,1,4.0,22.0,8057.84
761,4.0,1042,1,1,0,0,9.0,5.0,9122.04
235,4.0,519,1,0,0,0,3.0,15.0,4874.49
523,6.0,0,0,0,0,0,5.0,19.0,0.0
27,6.0,0,0,0,0,0,2.0,16.0,0.0
664,1.0,702,1,1,0,0,6.0,16.0,6703.71
224,2.0,475,1,1,0,1,8.0,6.0,6092.25
722,0.0,1440,1,0,0,1,7.0,22.0,8002.71
1011,5.0,1113,1,0,0,0,12.0,20.0,10383.27
927,2.0,856,1,1,0,0,11.0,20.0,7345.04
205,6.0,0,0,0,0,0,7.0,28.0,0.0
611,5.0,476,1,0,0,0,4.0,26.0,5209.61
302,4.0,415,1,1,0,0,6.0,5.0,4648.24
316,1.0,727,1,0,0,0,8.0,26.0,6694.03
637,2.0,866,1,0,0,0,5.0,28.0,8259.38
160,3.0,546,1,0,0,0,2.0,13.0,5419.76
831,5.0,1295,1,0,0,0,2.0,22.0,9633.76
758,3.0,597,1,0,0,1,7.0,25.0,4267.6
619,2.0,450,1,1,0,0,5.0,20.0,4489.88
671,2.0,571,1,1,0,0,9.0,25.0,5993.59
867,0.0,471,1,0,0,0,7.0,7.0,5066.09
967,6.0,0,0,0,0,0,8.0,17.0,0.0
223,4.0,834,1,1,0,1,8.0,2.0,7811.93
589,5.0,165,1,0,0,0,2.0,2.0,1475.41
86,2.0,703,1,1,0,0,4.0,2.0,6686.66
979,5.0,509,1,0,0,0,4.0,26.0,4222.73
615,3.0,1535,1,1,0,0,12.0,5.0,13122.93
195,2.0,0,0,0,1,1,1.0,1.0,0.0
963,0.0,1048,1,0,0,0,6.0,24.0,9637.01
901,2.0,714,1,1,0,0,7.0,1.0,7904.42
